episode,steps,reward_0,reward_1,loss_0,loss_1,collisions_0,collisions_1,ou_theta_0,ou_theta_1,ou_mu_0,ou_mu_1,ou_sigma_0,ou_sigma_1,ou_dt_0,ou_dt_1,ou_x0_0,ou_x0_1
126,9,-55.6452835241007,0.08972796854514213,26615.60275607639,22946.519856770832,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
127,3,-0.10298752563700082,-167.24110171877217,7787.882914225261,22368.930338541668,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
128,4,-0.06897399657673112,-125.35068267292091,19997.041870117188,17777.142822265625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
129,1,-0.028746184411142822,-501.10027323106465,28199.17578125,20440.474609375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
130,8,-62.6423022720615,0.1423022720614968,11779.915657043457,16802.618774414062,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
131,7,-0.10964153088788457,-71.66962171293804,11414.880318777901,13876.46742466518,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
132,4,-0.13522715841572938,-125.24695149515574,20810.05615234375,14170.65673828125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
133,1,-500.02717893218295,-0.7015254574984591,12220.6953125,13778.59375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
134,5,-100.11731851735364,0.1173185173536387,17264.590856933595,15618.44609375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
135,12,-41.77638424607382,0.10971757940714866,17125.093383789062,18292.196329752605,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
136,3,-166.8172312034737,0.15056453680704152,24255.11328125,16378.2919921875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
137,5,-0.19270588304941355,-100.18998354342799,25476.337890625,21663.9087890625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
138,6,-83.50661967639367,0.0024810495395721035,16443.964884440105,19441.7861328125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
139,3,-166.79034000260273,0.12367333593608922,9840.767496744791,18679.226888020832,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
140,1,-0.10410957725436719,-501.02488720272225,26042.328125,9750.9296875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
141,1,-0.11142687849136407,-500.93238217013305,1657.273681640625,13698.89453125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
142,10,-0.05794518453559082,-50.07005865607887,13923.598461914062,15432.080126953126,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
143,3,-0.10435313975867982,-166.90167625793057,24178.586263020832,10085.4619140625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
144,1,-500.0499234475088,0.049923447508748706,32225.23828125,27641.2578125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
145,3,-166.80563763482135,0.13897096815468024,25314.178385416668,20583.78515625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
146,5,-0.13955295618410815,-100.12086418431144,11339.6578125,20707.4251953125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
147,9,-0.058475442430352506,-55.63821789221848,17647.551595052082,22343.82693142361,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
148,12,-41.77460470015904,0.10793803349237419,14630.31357828776,16968.94942220052,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
149,4,-125.11318689644865,-0.0993386308474033,17678.396240234375,21835.59033203125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
150,9,-0.040687243362333425,-55.709866509380056,21210.806966145832,19992.740125868055,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
151,10,-0.08172959778254596,-50.057855974365,18754.36005859375,14830.401513671875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
152,3,-166.75649148837593,0.0898248217092737,24569.019694010418,11803.115885416666,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
153,2,-0.20479601439416917,-250.7197160482353,14236.05126953125,13957.548828125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
154,7,-0.04425432292376635,-71.61625995619434,20379.946428571428,19627.68212890625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
155,6,-0.02143529820865904,-83.90224259402257,10400.80908203125,13897.057739257812,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
156,16,-0.10736504343944638,-31.220512610818332,16705.300037384033,18625.201446533203,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
157,4,-125.14830352391812,0.1483035239181192,19261.021118164062,21930.99658203125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
158,10,-0.14874476055201533,-50.08309833032682,15247.6439453125,19579.9595703125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
159,7,-0.12340959319280471,-71.58886727161186,13860.018833705357,31778.6689453125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
160,4,-125.21213621265643,0.21213621265642474,22228.33837890625,16372.576416015625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
161,5,-0.13391722006079984,-100.32035166843671,12108.112109375,10326.32294921875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
162,17,29.364746123016978,-58.77651082889933,18970.08437571806,19645.794447954962,2.0,2.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
163,7,-71.5356030398898,0.10703161131838115,13534.448067801339,17474.94070870536,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
164,11,-0.07981698771696967,-45.75596365588414,19564.43018687855,21808.91619318182,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
165,12,-41.735780469865894,0.06911380319922182,13093.113942464193,18009.59159342448,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
166,9,-55.74035617100604,0.07622462749593911,15940.117757161459,16905.540093315973,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
167,13,-0.14318114299633583,-38.545555514468205,16730.725989708535,19222.04210486779,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
168,9,-55.67018068971318,0.11462513415762582,13996.014105902777,20197.566731770832,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
169,2,-250.17579521697846,0.13904151525526076,21505.693359375,20412.18994140625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
170,9,-55.63618682582816,0.08063127027260657,19112.822211371527,21249.139973958332,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
171,13,-38.55730872885123,0.09577026731276746,20011.453575721152,16089.184420072115,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
172,6,-83.37068708612239,0.037353752789059454,15101.538818359375,24869.807291666668,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
173,3,-166.73518742667935,0.06852076001269097,11081.549153645834,30985.345703125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
174,5,-100.02612870032473,0.02612870032473073,25895.6236328125,27303.025390625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
175,10,-50.06201007226711,0.062010072267109195,21378.072314453126,18639.25390625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
176,9,-0.1004696371217364,-55.63229175682765,17018.174492730035,17816.4423828125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
177,2,-250.19053889788043,-0.47680546748672853,22172.3271484375,23458.423828125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
178,11,-0.15779085399927623,-45.48130154378448,17707.568758877842,21954.85469193892,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
179,5,-100.19271038572639,0.19271038572638183,14127.4205078125,12151.295703125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
180,3,-166.70062181423896,0.0339551475722859,23983.076171875,23694.932942708332,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
181,8,-0.0834551007837363,-62.68574407381363,15149.299499511719,20273.4453125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
182,2,-0.15408011408990213,-250.83933192244103,8908.755859375,17120.4775390625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
183,9,-0.09799099784514427,-55.71021666121127,16482.541124131945,19527.775933159723,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
184,14,-35.812287273446195,0.05992872641868075,17553.60495867048,17307.289655412947,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
185,8,-0.09012080268744391,-62.77438057039942,17649.830947875977,11982.701690673828,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
186,3,-166.79654880003713,0.12988213337047652,18790.183919270832,25841.629557291668,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
187,1,-0.09395020239041578,-500.91028184174985,23477.767578125,20709.6328125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
188,3,-166.85199772239247,0.18533105572579042,10361.635091145834,22397.3935546875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
189,3,-166.69669438499758,0.030027718330920123,19539.067545572918,16178.774047851562,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
190,16,-31.32544993412762,-0.009057683386960856,18149.15216064453,19994.983764648438,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
191,7,-71.48046630322672,0.051894874655294944,23647.63534109933,19891.479910714286,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
192,18,-27.867472367092326,0.08969458931454508,20800.036024305555,18188.424614800348,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
193,8,-0.08772341777165134,-62.638594342169945,19111.12289428711,15733.62451171875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
194,7,-71.46508665978034,0.03651523120890421,16662.304129464286,10563.200456891742,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
195,14,-0.04471155434990609,-35.81374878149007,20515.84788295201,19027.56440952846,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
196,5,-0.1647993533802617,-100.21204804165157,22091.073828125,11754.54033203125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
197,16,-0.0565379550479315,-31.256048324126485,18047.021240234375,19309.73065185547,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
198,1,-0.0746214890682226,-501.08342704845035,2383.37451171875,18822.798828125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
199,13,-0.059788957535401775,-38.598104544157806,18404.842679537258,15665.436974158654,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
200,1,-500.15674992464176,0.1567499246417473,14587.1396484375,2104.6787109375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
201,2,-250.17440962188692,0.17440962188690545,14443.5,15532.70361328125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
202,7,-0.09754949206097566,-71.73277176842271,16127.338309151786,16464.85498046875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
203,6,-0.162305882882768,-83.59166054913202,20616.63330078125,19046.02197265625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
204,3,-0.10453595688634032,-167.1213374022779,12111.488606770834,21793.306315104168,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
205,8,-62.623300089030536,0.12330008903053843,13545.688201904297,20947.950897216797,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
206,5,-0.17900347003647762,-100.13358166944998,26356.577734375,13284.3822265625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
207,2,-250.09423246230782,0.0942324623078154,12198.31591796875,14409.2412109375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
208,6,-0.14920056582127017,-83.64770283201771,16484.307454427082,23781.251790364582,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
209,17,-0.049669312540229375,-29.42918054953282,14757.123140222886,15651.697366153492,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
210,13,-0.0994775587409244,-38.87096799619614,14879.428692157451,20259.5634765625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
211,3,-166.79367770087,0.12701103420332702,19319.572265625,19331.691731770832,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
212,1,-500.0612431744076,0.06124317440761731,2257.3857421875,12382.265625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
213,15,-33.39456540881786,0.06123207548453024,14594.370377604168,15446.755338541667,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
214,8,-0.06036578916114282,-62.69388870804551,14683.110168457031,16590.961669921875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
215,5,-100.08428383663177,0.08428383663176911,23130.3873046875,13969.63525390625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
216,3,-0.21707853263262386,-167.2326173532346,16407.114908854168,20485.598958333332,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
217,9,-0.11373932833708261,-55.58950257205898,20482.779188368055,22429.61355251736,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
218,7,-71.53916727663803,-0.22204813670023643,15774.44398716518,14881.009835379464,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
219,15,-0.05775283742149473,-33.385229865366504,16066.336311848958,14398.314827473958,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
220,7,-71.51576561099782,0.08719418242639308,14498.840523856026,13331.658761160714,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
221,6,-0.10274990005858987,-83.6890997518346,20538.238199869793,19779.72607421875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
222,4,-125.15499169687925,0.15499169687925202,16649.909545898438,27775.45458984375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
223,1,-500.2026030590371,0.2026030590370787,25612.578125,25353.2109375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
224,8,-62.5676911578764,0.03722639753912097,23506.023681640625,15433.190643310547,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
225,11,-45.586829070297405,0.04076312235365675,19152.83837890625,17142.104336825283,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
226,5,-100.05891315281112,0.05891315281111866,13746.43984375,17305.7552734375,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
227,4,-125.12399016889964,0.12399016889963477,15368.55517578125,16942.09619140625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
228,11,-45.50351730302042,-45.58127799305584,16735.78857421875,17201.675359552555,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
229,11,-45.54639757077128,0.09185211622583077,20071.37224786932,20823.611328125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
230,8,-0.16250427172685555,-62.830506931182704,15058.151611328125,17531.40087890625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
231,7,-0.1090030799350391,-71.58712276565343,16108.462332589286,16699.53125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
232,7,-0.09965364441492595,-71.80273841887804,26526.797712053572,13755.204171316964,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
233,17,-29.47938703210849,0.06762232622613602,19146.65510110294,15157.99032054228,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
234,11,-45.55357442580433,0.09902897125887246,17096.068803267044,13516.95254794034,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
235,2,-0.09609385122534025,-250.91965207259784,13286.34814453125,14826.81103515625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
236,6,-83.42044117884792,0.08710784551458188,19778.734944661457,13721.547729492188,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
237,5,-100.03286179445321,0.032861794453213244,14251.4498046875,21081.5462890625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
238,4,-0.12509010017143096,-125.64493552977883,21903.25048828125,22386.83544921875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
239,12,-41.75101184379471,-41.699427078747256,19854.996663411457,15413.310872395834,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
240,5,-100.1072165993235,0.10721659932350036,16811.6947265625,16675.4650390625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
241,19,-26.401357538244365,0.029231395208789368,20434.998406661183,19435.832236842107,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
242,4,-0.09065174838877316,-125.31294332331132,15682.686157226562,10252.392944335938,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
243,8,-62.601799297324085,0.10179929732408394,16919.90380859375,21807.73779296875,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
244,10,-0.13067567658852025,-50.051306972713704,19508.438037109376,21244.590673828126,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
245,3,-166.6985704356279,-0.22369456875210272,17231.244303385418,24513.912760416668,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
246,9,-0.09701393251154826,-55.74830502535886,24751.29031032986,18632.33322482639,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
247,6,-83.41563254175409,0.0822992084207546,19692.369791666668,18314.3369140625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
248,9,-55.6340180326775,0.0784624771219426,25531.284613715277,20250.268608940973,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
249,1,-500.0952488540345,0.09524885403447679,4677.31640625,33133.953125,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
250,8,-0.1468855342171122,-62.56249078360164,15075.695861816406,17234.722900390625,0.0,0.0,0.15,0.15,[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],0.3,0.3,0.01,0.01,,
